gene_id	symbol	chr	start.pos	end.pos	pos
22235	Ugdh	5	65413221	65435949	759.546212
56710	Brinp1	4	68761514	68954397	606.386389
68694	Lce1e	3	92707401	92709074	470.292596
212483	Fam193b	13	55539316	55571120	1823.587877
12421	Rb1cc1	1	6206197	6276648	6.206197
17279	Melk	4	44300876	44364675	581.925751
66706	Ndufaf3	9	108565537	108567434	1379.11243
53419	Corin	5	72300025	72504473	766.433016
223754	Tbc1d22a	15	86214459	86498503	2099.586903
259008	Olfr392	11	73811740	73817049	1599.648736
58239	Dexi	16	10502531	10543054	2127.91866
67828	Lce1f	3	92718685	92720350	470.30388
81910	Rrbp1	2	143947395	144011263	339.419366
258500	Olfr944	9	39201920	39218421	1309.748813
258969	Olfr1226	2	89188839	89200048	284.66081
271047	Serpina3b	12	104127996	104139545	1752.047535
628946	Vmn1r77	7	12036752	12049295	1007.740973
11637	Ak2	4	128991958	129011529	666.616833
12265	Ciita	16	10480059	10528418	2127.896188
20273	Scn8a	15	100869858	101045938	2114.242302
69726	Smyd3	1	178951960	179518041	178.95196
67042	Ift27	15	78159463	78174107	2091.531907
68552	Smim14	5	65446844	65537184	759.579835
68682	Slc44a2	9	21320698	21355028	1291.867591
13559	E2f5	3	14578641	14606309	392.163836
17936	Nab1	1	52457294	52500679	52.457294
19065	Npy4r	14	34143992	34152489	1922.614192
75736	Bcl2l12	7	44991222	44998712	1040.695443
76789	Mzt1	14	99034544	99046134	1987.504744
12400	Cbfb	8	105170674	105217989	1246.316354
237010	Klhl4	X	114474333	114560829	2577.219706
16625	Serpina3c	12	104146382	104153870	1752.065921
66868	Mfsd1	3	67582741	67604237	445.167936
73721	1110017D15Rik	4	41505009	41517333	579.129884
110960	Tars	15	11382301	11399665	2024.754745
243574	Kbtbd8	6	95117240	95129790	941.084915
233315	Mtmr10	7	64287653	64340806	1059.991874
73545	1700094D03Rik	3	90051636	90068347	467.636831
99650	1700094D03Rik	3	90051636	90068347	467.636831
258850	Olfr295	7	86583862	86591128	1082.288083
57896	Krcc1	6	71271677	71285319	917.239352
227632	Kcnt1	2	25863734	25918273	221.335705
13855	Epn2	11	61517249	61579687	1587.354245
69142	Cd209f	8	4102787	4105835	1145.248467
15569	Elavl2	4	91250763	91400785	628.875638
320802	Ifitm10	7	142325837	142373753	1138.030058
170790	Mlc1	15	88955884	88979007	2102.328328
69126	1810022K09Rik	3	14606284	14611285	392.191479
107702	Rnh1	7	141160326	141172857	1136.864547
30956	Aass	6	23072173	23132986	869.039848
665775	Bod1l	5	41787538	41844315	735.920529
622473	Ripply1	X	139779549	139782353	2602.524922
53885	Nphp1	2	127740732	127788897	323.212703
12180	Smyd1	6	71213940	71322233	917.181615
11603	Agrn	4	156165290	156197488	693.790165
668958	Btbd35f11	X	3441731	3443690	2466.187104
116701	Fgfrl1	5	108692382	108706924	802.825373
100043665	Gm10662	7	23131854	23144480	1018.836075
54131	Irf3	7	44997648	45002848	1040.701869
94315	Prcc	3	87858903	87885608	465.444098
13033	Ctsd	7	142375911	142388038	1138.080132
626970	Scgb2b21	7	33518481	33520458	1029.222702
237253	Lrp11	10	7589800	7625483	1402.731803
11807	Apoa2	1	171225054	171226379	171.225054
22151	Tubb2a	13	34074274	34078007	1802.122835
378425	Nlrp12	7	3218784	3249740	998.923005
52592	Brms1l	12	55836324	55869736	1703.755863
668257	Dgat2l6	X	100524838	100546144	2563.270211
68735	Mrps18c	5	100798627	100804471	794.931618
75146	Mfsd13a	19	46341121	46375252	2447.654928
17974	Nck2	1	43444579	43570515	43.444579
223267	Ggact	14	122816223	122913757	2011.286423
66980	Zdhhc6	19	55271291	55316032	2456.585098
54485	Dll4	2	119325784	119335962	314.797755
74108	Parn	16	13537960	13668170	2130.954089
66152	Uqcr10	11	4701973	4704342	1530.538969
257904	Olfr294	7	86615636	86616643	1082.319857
319520	Dusp4	8	34807297	34819894	1175.952977
630022	Btbd35f18	X	3700233	3702192	2466.445606
258654	Olfr1135	2	87669835	87673664	283.141806
16490	Kcna2	3	107101146	107115005	484.686341
67205	Utp11	4	124678160	124693600	662.303035
22526	Gm4836	X	28270710	28293632	2491.016083
257906	Olfr293	7	86649061	86666045	1082.353282
70551	Tmtc4	14	122918971	122984035	2011.389171
330149	Hfm1	5	106840192	106926321	800.973183
74561	Nkx6-3	8	23153269	23158948	1164.298949
67248	Rpl39	X	37082520	37085402	2499.827893
68904	Abhd13	8	9977707	9992155	1151.123387
13007	Csrp1	1	135720061	135752232	135.720061
11921	Atoh1	6	64729125	64731245	910.6968
668960	Btbd35f10	X	3750934	3752885	2466.496307
70799	Cep192	18	67800107	67885170	2378.411275
14823	Grm8	6	27275119	28135178	873.242794
241327	Olfml2a	2	38931978	38963753	234.403949
20474	Six4	12	73099609	73113456	1721.019148
13345	Twist2	1	91801461	91848028	91.801461
258653	Olfr1136	2	87692881	87693947	283.164852
73649	Cybrd1	2	71117923	71142926	266.589894
52132	Ccdc97	7	25711106	25719088	1021.415327
327958	Pitpnm3	11	72047528	72135778	1597.884524
77609	Ccdc151	9	21989871	22002634	1292.536764
230514	Leprot	4	101647718	101659364	639.272593
23897	Hax1	3	89995446	89998780	467.580641
258859	Olfr161	16	3591042	3599323	2121.007171
216871	Gltpd2	11	70519196	70520736	1596.356192
18998	Pou4f3	18	42394539	42397249	2353.005707
432839	Gprin2	14	34185688	34201653	1922.655888
258613	Olfr292	7	86688330	86697507	1082.392551
212139	Cc2d1a	8	84132828	84147936	1225.278508
71254	Naif1	2	32450457	32456953	227.922428
100312476	Vmn1r238	18	3122492	3123412	2313.73366
435802	Cyp4a30b	4	115452604	115471062	653.077479
234407	Colgalt1	8	71610998	71624911	1212.756678
13602	Sparcl1	5	104079111	104113733	798.212102
68082	Dusp19	2	80617045	80632361	276.089016
26931	Ppp2r5c	12	110447120	110583062	1758.366659
258101	Olfr1137	2	87708873	87713179	283.180844
17999	Nedd4	9	72662346	72749852	1343.209239
227731	Slc25a25	2	32414487	32451445	227.886458
66253	Aig1	10	13647054	13868980	1408.789057
105722	Ano6	15	95790843	95974751	2109.163287
547109	Trim43a	9	88580891	88588819	1359.127784
257959	Olfr1537	9	39234412	39249994	1309.781305
110891	Slc8a2	7	16129826	16161063	1011.834047
12988	Csk	9	57626646	57653631	1328.173539
213945	Col28a1	6	7997808	8192617	853.965483
70155	Ogfrl1	1	23366424	23397772	23.366424
13586	Ear1	14	43818765	43875517	1932.288965
16322	Inha	1	75507077	75510366	75.507077
382018	Unc13a	8	71624417	71671757	1212.770097
50918	Myadm	7	3289080	3300442	998.993301
12738	Cldn2	X	139800828	139811386	2602.546201
73172	Exo5	4	120921196	120925017	658.546071
69482	Nup35	2	80617236	80658906	276.089207
56384	Letm1	5	33739673	33782817	727.872664
71083	Dmrtc1c1	X	102802963	102809942	2565.548336
211323	Nrg1	8	31814551	32884029	1172.960231
18752	Prkcg	7	3289179	3331099	998.9934
231912	Katnal1	5	148871584	148929320	843.004575
100043667	Vmn1r165	7	23217332	23218255	1018.921553
24099	Tnfsf13b	8	10006467	10039072	1151.152147
171242	Vmn1r78	7	12150257	12159959	1007.854478
74383	Ubap2l	3	90000140	90052628	467.585335
108168515	LOC108168515	Y	49571156	49597425	2683.347828
108168524	LOC108168515	Y	49571156	49597425	2683.347828
108168532	LOC108168515	Y	49571156	49597425	2683.347828
72083	Mzt2	16	15848441	15863369	2133.26457
21951	Tnks	8	34826460	34965690	1175.97214
234875	Ttc13	8	124671332	124721983	1265.817012
242151	Kcna10	3	107183056	107195721	484.768251
219144	Arl11	14	61309753	61311936	1949.779953
100039324	Gm10147	X	28584992	28607842	2491.330365
100042437	Vmn1r79	7	12171279	12181533	1007.8755
74206	Sipa1l3	7	29320372	29518641	1025.024593
236149	Slc22a26	19	7781041	7802667	2409.094848
192236	Hps1	19	42755105	42779978	2444.068912
258499	Olfr945	9	39256869	39276818	1309.803762
67511	Tmed9	13	55573732	55597697	1823.622293
433256	Acsl5	19	55251938	55297720	2456.565745
70257	Atp5mpl	12	111961375	111966977	1759.880914
381352	Mamdc4	2	25563115	25574845	221.035086
56360	Acot9	X	155262443	155297654	2618.007816
215705	Arrdc1	2	24925352	24935252	220.397323
26757	Dpysl4	7	139086001	139102704	1134.790222
100041146	Gm15448	7	3816781	3825687	999.521002
20935	Surf6	2	26888628	26902879	222.360599
19878	Rock2	12	16894895	16987823	1664.814434
67178	Zmat5	11	4704678	4737669	1530.541674
14423	Galnt1	18	24205344	24286818	2334.816512
20352	Sema4b	7	80186841	80226527	1075.891062
108673	Ccdc86	19	10941481	10949266	2412.255288
13712	Elk1	X	20933395	20950608	2483.678768
110821	Pcca	14	122534324	122891100	2011.004524
22359	Vldlr	19	27216484	27254231	2428.530291
231868	E130309D02Rik	5	143301195	143315360	837.434186
14764	Ptgdr2	19	10937160	10942511	2412.250967
71901	Fam219a	4	41517691	41569538	579.142566
70484	Slc35d2	13	64096308	64129368	1832.144869
18733	Pirb	7	3711409	3720391	999.41563
22294	Uxt	X	20941722	20962017	2483.687095
381549	Zfp69	4	120930137	120951699	658.555012
66195	Lce1g	3	92750148	92752338	470.335343
234664	Nae1	8	104511028	104534637	1245.656708
70884	Ccdc81	7	89866148	89903629	1085.570369
192650	Cabp7	11	4736892	4746778	1530.573888
16522	Kcnj6	16	94748636	94997701	2212.164765
18108	Nmt2	2	3284212	3328877	198.756183
666279	Dspp	5	104170712	104180127	798.303703
68203	Diras2	13	52504380	52531279	1820.552941
73988	4930438A08Rik	11	58274799	58294289	1584.111795
215051	Bud13	9	46283008	46299110	1316.829901
268902	Robo2	16	73891839	74411825	2191.307968
15191	Hdgf	3	87906321	87916132	465.491516
665301	Gm20773	Y	13494026	13496466	2647.270698
100040171	Gm20773	Y	13494026	13496466	2647.270698
100040714	Gm20773	Y	13494026	13496466	2647.270698
67718	Lce1h	3	92763215	92765065	470.34841
27280	Phlda3	1	135766119	135769136	135.766119
74150	Slc35f5	1	125560595	125595820	125.560595
76585	Lce1i	3	92777210	92778899	470.362405
75454	Phpt1	2	25573430	25575224	221.045401
258280	Olfr1366	13	21535113	21542808	1789.583674
219132	Phf11d	14	59347407	59365470	1947.817607
319475	Zfp672	11	58315114	58330339	1584.15211
319636	Fsd1l	4	53631471	53707009	591.256346
545547	Lce1j	3	92788840	92790514	470.374035
110078	Pygb	2	150786735	150831758	346.258706
73710	Tubb2b	13	34126748	34130466	1802.175309
69536	Hemk1	9	107327084	107338350	1377.873977
107701	Sf3b4	3	96172332	96177564	473.757527
103836	Zfp692	11	58307069	58314627	1584.144065
110606	Fntb	12	76765589	76921412	1724.685128
23881	G3bp2	5	92052146	92083719	786.185137
233870	Tufm	7	126487361	126490731	1122.191582
26889	Cln8	8	14881335	14901720	1156.027015
231668	Vsig10	5	117319083	117355005	811.452074
108089	Rnf144a	12	26300964	26415254	1674.220503
70235	Poc1a	9	106281061	106350521	1376.827954
194126	Mtmr11	3	96162004	96171718	473.747199
15278	Tfb2m	1	179528055	179546267	179.528055
213469	Lgi3	14	70530685	70538324	1959.000885
18726	Lilra6	7	3908280	3915503	999.612501
20336	Exoc4	6	33249085	33973979	879.21676
66408	Aptx	4	40682382	40703194	578.307257
382985	Rrm2b	15	37923952	37961318	2051.296396
68177	Ebpl	14	61331742	61360439	1949.801942
19989	Rpl7	1	16101295	16104662	16.101295
68877	Maf1	15	76351294	76354380	2089.723738
69780	Smap2	4	120968317	121017247	658.593192
240549	Gm4952	19	12599974	12628251	2413.913781
231646	Myo1h	5	114289166	114365357	808.422157
107515	Lgr4	2	109917647	110014257	305.389618
69310	Pacrg	17	10403012	10840311	2226.026909
229363	Gmps	3	63976106	64022579	441.561301
69065	Chac1	2	119351229	119354381	314.8232
22788	Zp3	5	135980099	135988624	830.11309
671564	Rnf212	5	108729290	108774982	802.862281
22065	Trpc3	3	36620482	36690167	414.205677
243914	Lgi4	7	31059342	31070935	1026.763563
77744	Bora	14	99046222	99074540	1987.516422
19325	Rab10	12	3247428	3309969	1651.166967
13406	Dmp1	5	104202613	104214102	798.335604
211151	Churc1	12	76765538	76783180	1724.685077
69666	Psmg4	13	34162964	34178173	1802.211525
74032	Sdr42e1	8	117661399	117673689	1258.807079
434726	Fthl17b	X	8962134	8962975	2471.707507
240505	Cdc42bpg	19	6306456	6325652	2407.620263
18724	Pira11	7	3884242	3898120	999.588463
18730	Pira11	7	3884242	3898120	999.588463
100038909	Pira11	7	3884242	3898120	999.588463
234595	Slc38a7	8	95835920	95853539	1236.9816
245533	Awat1	X	100572251	100578205	2563.317624
100043088	Vmn1r166	7	23250762	23251682	1018.954983
104886	Rab15	12	76797960	76822908	1724.717499
53417	Hif3a	7	17031507	17062427	1012.735728
17178	Fxyd3	7	31068172	31076704	1026.772393
18725	Pira2	7	3836812	3845051	999.541033
19260	Ptpn22	3	103859795	103912247	481.44499
67488	Calcoco1	15	102706777	102722178	2116.079221
56070	Tcerg1	18	42511510	42575551	2353.122678
628664	Gm6902	7	23272801	23278900	1018.977022
15891	Ibsp	5	104299171	104311469	798.432162
257912	Olfr948	9	39315712	39326045	1309.862605
19175	Psmb6	11	70525367	70527858	1596.362363
14201	Fhl3	4	124700701	124708611	662.325576
228592	F830045P16Rik	2	129458359	129536602	324.93033
12843	Col1a2	6	4504814	4541544	850.472489
209488	Hsh2d	8	72189638	72201527	1213.335318
259010	Olfr393	11	73844413	73851454	1599.681409
243616	Slc6a11	6	114131241	114249952	960.098916
171238	Vmn1r80	7	12189286	12203313	1007.893507
320040	Rnf222	11	68888553	68895777	1594.725549
54126	Arhgef7	8	11727721	11835219	1152.873401
65969	Cubn	2	13276338	13491813	208.748309
385354	Frmd7	X	50895180	50942710	2513.640553
74080	Nmnat3	9	98287435	98420438	1368.834328
94111	Mepe	5	104325329	104338611	798.45832
208595	Mterf1b	5	4192367	4197651	698.325358
19674	Rcvrn	11	67695326	67703333	1593.532322
109648	Npy	6	49822710	49829507	895.790385
20963	Syk	13	52583173	52648792	1820.631734
229697	Cym	3	107211293	107221732	484.796488
229503	Rrnad1	3	87922601	87930717	465.507796
12609	Cebpd	16	15887286	15891031	2133.303415
258973	Olfr1228	2	89247964	89254062	284.719935
17967	Ncam1	9	49502136	49798925	1320.049029
224008	Spidr	16	15889224	16146851	2133.305353
329540	Nol4l	2	153407462	153529971	348.879433
66343	Tmem177	1	119907890	119913208	119.90789
107652	Uap1	1	170141938	170174957	170.141938
70415	Stk26	X	50841047	50893097	2513.58642
14457	Gas7	11	67455437	67688990	1593.292433
109828	C7	15	4988762	5063740	2018.361206
59044	Rnf130	11	50025346	50104758	1575.862342
17420	Mnat1	12	73123717	73273988	1721.043256
628705	Phf11c	14	59380833	59395381	1947.851033
21422	Tfcp2	15	100498012	100552008	2113.870456
14776	Gpx2	12	76792333	76795554	1724.711872
14777	Gpx2	12	76792333	76795554	1724.711872
76306	Slc18b1	10	23796986	23827968	1418.938989
330171	Kctd10	5	114363567	114380508	808.496558
56085	Ubqln1	13	58176156	58215653	1826.224717
100042159	Btbd35f16	X	3955054	3957002	2466.700427
280645	B3gat2	1	23761753	23849158	23.761753
242037	Ankub1	3	57657393	57692799	435.242588
216551	Lgalsl	11	20823576	20831056	1546.660572
278097	Armcx6	X	134748461	134751417	2597.493834
627049	Zfp800	6	28239927	28398005	874.207602
98366	Smap1	1	23844846	23922317	23.844846
229504	Isg20l2	3	87930314	87940686	465.515509
244199	Ovch2	7	107781544	107801208	1103.485765
259093	Olfr572	7	102924409	102928608	1098.62863
22260	Nr1h2	7	44549616	44553951	1040.253837
66488	Fam136a	6	86365646	86370058	932.333321
446099	Nlrp4e	7	23301192	23362277	1019.005413
244058	Rgma	7	73375509	73419899	1069.07973
319508	Syt15	14	34219595	34230420	1922.689795
73332	Ccdc30	4	119322893	119415521	656.947768
67707	Mrpl24	3	87919506	87923672	465.504701
497097	Xkr4	1	3205901	3671498	3.205901
320974	Lrrn4	2	132868305	132880891	328.340276
83557	Lin28a	4	134003330	134018841	671.628205
114873	Dscaml1	9	45426628	45753712	1315.973521
258357	Olfr574	7	102948467	102949507	1098.652688
71027	Tmem30c	16	57266139	57292865	2174.682268
434727	Fthl17c	X	8975710	8976559	2471.721083
434728	Fthl17c	X	8975710	8976559	2471.721083
16438	Itpr1	6	108213096	108551109	954.180771
22072	Prss2	6	41521787	41525079	887.489462
100042782	Fthl17d	X	8985900	8986755	2471.731273
71934	Car13	3	14641727	14663002	392.226922
67630	Samd8	14	21750531	21798726	1910.220731
631101	Lce1k	3	92806291	92807891	470.391486
70192	Cd209g	8	4134098	4137707	1145.279778
78896	1500015O10Rik	1	43730602	43742578	43.730602
638251	Sult2a7	7	14465051	14494230	1010.169272
99010	Lpcat4	2	112239468	112247111	307.711439
93896	Glp2r	11	67661502	67771153	1593.498498
433619	Kprp	3	92823074	92827247	470.408269
259118	Olfr575	7	102952270	102958775	1098.656491
66945	Sdha	13	74322254	74350280	1842.370815
214384	Myocd	11	65176561	65269989	1591.013557
214321	Gm4787	12	81376991	81379464	1729.29653
338350	Acad12	5	121596775	121618938	815.729766
68854	Asb11	X	164436994	164459170	2627.182367
228361	Ambra1	2	91730134	91918849	287.202105
404335	Olfr1535	13	21553894	21559893	1789.602455
18607	Pdpk1	17	24073680	24150924	2239.697577
11498	Adam4	12	81419443	81421946	1729.338982
12571	Cdk6	5	3341485	3531008	697.474476
257921	Olfr1229	2	89280476	89288014	284.752447
252875	Mios	6	8209222	8236274	854.176897
66645	Pspc1	14	56720710	56778316	1945.19091
105940408	Gm20498	12	81358860	81532905	1729.278399
57385	P2ry4	X	100590154	100594869	2563.335527
258533	Olfr1364	13	21571813	21581759	1789.620374
227933	Ccdc148	2	58821070	59160683	254.293041
15234	Hgf	5	16553495	16620152	710.686486
27389	Dusp13	14	21733394	21751181	1910.203594
53378	Sdcbp	4	6365650	6408423	543.990525
73730	Lce1l	3	92849949	92851286	470.435144
234421	Cib3	8	72204335	72212837	1213.350015
233090	Scgb2b24	7	33737190	33739312	1029.441411
66464	Taf12	4	132274375	132295766	669.89925
382111	Susd5	9	114057140	114098728	1384.604033
24071	Synj2bp	12	81497941	81532911	1729.41748
100042168	Btbd35f3	X	4037674	4039616	2466.783047
66821	Bcs1l	1	74588289	74592443	74.588289
18507	Pax5	4	44524757	44710487	582.149632
66533	2310050C09Rik	3	92868359	92870216	470.453554
218793	Ube2e2	14	18573575	18894267	1907.043775
71703	Armcx3	X	134756595	134761455	2597.501968
50912	Exosc10	4	148558429	148582401	686.183304
545548	Lce3a	3	92925287	92926230	470.510482
54483	Mefv	16	3707218	3718097	2121.123347
229593	Golph3l	3	95588934	95619247	473.174129
22630	Ywhaq	12	21390071	21417637	1669.30961
258632	Olfr1138	2	87736747	87739978	283.208718
18550	Furin	7	80388585	80405436	1076.092806
15461	Hras	7	141189105	141194005	1136.893326
226654	Tstd1	1	171418872	171420352	171.418872
66344	Lce3b	3	92932979	92934097	470.518174
72662	Dis3	14	99075206	99099770	1987.545406
226970	Arhgef4	1	34678188	34813309	34.678188
53381	Prdx4	X	155323918	155340754	2618.069291
214444	Cdk5rap2	4	70216856	70410443	607.841731
66272	Cox16	12	81359026	81485127	1729.278565
192195	Ash1l	3	88950622	89079375	466.535817
15983	Ifrd2	9	107587642	107593385	1378.134535
22278	Usf1	1	171411313	171419142	171.411313
545136	Fam186b	15	99271018	99295888	2112.643462
234094	Arhgef10	8	14911663	15001085	1156.057343
208727	Hdac4	1	91928779	92195699	91.928779
258635	Olfr1140	2	87743752	87747581	283.215723
71876	Cenpu	8	46552028	46580007	1187.697708
100043860	Scgb1b24	7	33743799	33744982	1029.44802
54614	Prpf40b	15	99295087	99317018	2112.667531
17988	Ndrg1	15	66929318	66969640	2080.301762
78749	Filip1l	16	57353093	57573126	2174.769222
242681	Rab42	4	132302197	132303385	669.927072
19941	Rpl26	11	68901583	68906989	1594.738579
65111	Dap3	3	88920803	88951181	466.505998
68134	Upf3b	X	37091678	37110322	2499.837051
140577	Ankrd6	4	32804035	32950841	570.42891
52023	Pibf1	14	99099424	99254493	1987.569624
21928	Tnfaip2	12	111442469	111455018	1759.362008
17925	Myo9b	8	71272714	71360713	1212.418394
66497	Cmss1	16	57302000	57606864	2174.718129
258630	Olfr1141	2	87753056	87753991	283.225027
244885	Sh2d7	9	54538984	54545020	1325.085877
627280	Vmn1r90	7	14555474	14563506	1010.259695
16780	Lamb3	1	193207699	193343878	193.207699
213027	Evi5l	8	4166567	4211257	1145.312247
386750	Slitrk3	3	73047265	73057803	450.63246
68240	Rpa3	6	8255936	8259173	854.223611
77963	Hook1	4	95967240	96025413	633.592115
100040657	Gm2888	14	3030002	3038762	1891.500202
56506	Cib2	9	54544794	54560218	1325.091687
53320	Folh1	7	86718977	86775943	1082.423198
94089	Trim7	11	48826140	48852209	1574.663136
252868	Odf4	11	68921835	68927081	1594.758831
218271	B4galt7	13	55599896	55610443	1823.648457
100040671	Gm2897	14	3049285	3076840	1891.519485
67922	Fam32a	8	72219730	72224418	1213.36541
19293	Pvalb	15	78191114	78206400	2091.563558
232333	Slc6a1	6	114282635	114317532	960.25031
104884	Tdp1	12	99884517	99955219	1747.804056
381626	Rbm33	5	28317121	28419239	722.450112
382044	Ces1b	8	93056728	93080017	1234.202408
12346	Car1	3	14766216	14808368	392.351411
227522	Rpp38	2	3328949	3332643	198.80092
22029	Traf1	2	34941750	34961772	230.413721
408022	Primpol	8	46575594	46617212	1187.721274
23948	Mmp17	5	129584169	129611099	823.71716
321007	Serac1	17	6042196	6079741	2221.666093
