gene_id	symbol	chr	start.pos	end.pos	pos
306165	Gpr180	15	103344476	103369630	2222.634331
290995	Prelid1	17	9834242	9837303	2331.039126
304913	Tnn	13	77829382	77896697	1967.591833
308113	Cnksr3	1	43789791	43884267	43.789791
502042	AABR07024534.1	16	3786686	3796047	2234.32278
207126	Muc13	11	70185757	70211701	1816.767595
81806	Serpina7	X	110226572	110232179	2728.958695
501084	RGD1559960	9	4866705	4896476	1516.726775
309593	Gnl1	20	3287506	3299580	2565.813673
309459	Neurl1	1	266952561	267038883	266.952561
363476	Yipf6	X	68626185	68637416	2687.358308
290529	Tmem254	16	3817402	3821270	2234.353496
289453	Abcg3l1	14	6435167	6541191	2010.231576
300920	Cldn2	X	111122552	111137769	2729.854675
313840	Rmdn2	6	2216623	2280777	1087.048372
450235	Adgre4	9	8052210	8198800	1519.91228
117050	Arl5a	3	37924793	37947283	587.122992
114846	Gsto1	1	267607418	267617387	267.607418
498096	LOC100911042	11	71754902	71757801	1818.33674
100911042	LOC100911042	11	71754902	71757801	1818.33674
500057	Zfp800	4	55502693	55527156	782.400884
309465	LOC103690044	1	267607416	267640455	267.607416
29582	Mgat3	7	121408829	121435022	1354.231945
311856	Usp20	3	9822580	9856057	559.020779
293152	Art2b	1	166667169	166677026	166.667169
303300	Cluh	10	61432819	61454444	1695.388186
315914	Morc4	X	111142602	111191936	2729.874725
304176	MGC95208	11	1814294	1819094	1748.396132
361105	Plac9	16	3851270	3866008	2234.387364
361176	Upf3a	16	81521073	81532520	2312.057167
266706	Gjc1	10	90781402	90912287	1724.736769
294288	Cuta	20	5532024	5533620	2568.058191
290485	Cldn10	15	104026601	104115748	2223.316456
353256	Gtf2i	12	25411207	25488156	1862.456888
288475	Nptx2	12	12013911	12025549	1849.059592
294208	Trim31	20	2146257	2159631	2564.672424
315141	Mief1	7	121462966	121478546	1354.286082
306790	Sema4d	17	13488376	13553974	2334.69326
680266	Gnb1l	11	86577339	86655602	1833.159177
365699	Nadk2	2	58462588	58504728	341.225662
290527	Anxa11	16	3867208	3912148	2234.403302
312113	Stard8	X	68713123	68785052	2687.445246
300284	Alg13	X	115561332	115619505	2734.293455
364680	Barx1	17	14824734	14828329	2336.029618
680885	LOC680885	16	8553768	8564379	2239.089862
289143	Mrps14	13	77940454	77946201	1967.702905
311118	LOC103690017	3	57318795	57389901	606.516994
103690017	LOC103690017	3	57318795	57389901	606.516994
25135	Ncl	9	93368932	93377643	1605.229002
102553148	Cfap58	1	267689328	267798059	267.689328
691223	Pifo	2	208616589	208633945	491.379663
84409	Robo2	11	11062790	11585765	1757.644628
497840	Cps1	9	74124016	74236274	1585.984086
192117	Syngap1	20	5535432	5564437	2568.061599
25353	Spp1	14	6673686	6679901	2010.470095
65038	Inppl1	1	166899894	166912524	166.899894
103689943	LOC103689943	10	28243	72912	1633.98361
25426	Cyp1b1	6	2307808	2316722	1087.139557
365528	Trim40	20	2169545	2178601	2564.695712
287738	Higd1b	10	90929423	90931639	1724.88479
301225	Unc5cl	9	14491584	14508235	1526.351654
310448	Igsf10	2	149533151	149564113	432.296225
103690044	Gsto2	1	271229036	271243517	271.229036
79255	Atf4	7	121480723	121482772	1354.303839
364475	Dzip1	15	104117556	104170958	2223.407411
100912218	Itprip	1	271252447	271275989	271.252447
290567	Chat	16	8577840	8686131	2239.113934
25186	Efnb1	X	68891227	68904038	2687.62335
60422	Slc18a3	16	8682669	8685529	2239.218763
309467	Cfap58l1	1	271292390	271400597	271.29239
306607	LOC103693999	16	81549204	81587080	2312.085298
103693999	LOC103693999	16	81549204	81587080	2312.085298
192348	Fnbp1	3	9861237	9936405	559.059436
25701	Mxi1	1	274030978	274090071	274.030978
500069	Cep41	4	57966783	58006839	784.864974
252834	Gdf6	5	23056347	23074599	934.180877
316304	Lgsn	9	37462693	37490108	1549.322763
294289	Zbtb9	20	5566531	5569533	2568.092698
287739	Eftud2	10	90932075	90983928	1724.887442
29721	Hivep2	1	8310577	8333885	8.310577
116502	Bak1	20	5609625	5618260	2568.135792
361788	Prr3	20	3299730	3307673	2565.825897
294210	Trim10	20	2182941	2191640	2564.709108
306804	Iars	17	15355529	15402649	2336.560413
287768	Smndc1	1	274096068	274107138	274.096068
305493	Urgcp	14	85957716	85991211	2089.754125
500907	Rps19bp1	7	121485800	121489078	1354.308916
294883	Ralyl	2	89041591	89310946	371.804665
289144	Cacybp	13	77948771	77959110	1967.711222
25176	Slc25a5	X	123404518	123407645	2742.136641
100909761	Myot	9	37727942	37747514	1549.588012
100912306	Myot	9	37727942	37747514	1549.588012
494520	Ggnbp1	20	5619012	5625320	2568.145179
103690010	Fibcd1	3	9998458	10031530	559.196657
24818	Tcp1	1	48025663	48033396	48.025663
297910	Slc26a7	5	27986663	28177340	939.111193
313433	RGD1564541	X	123460280	123486814	2742.192403
365096	Acat2l1	1	47996521	48026268	47.996521
102556347	LOC102556347	11	33812662	33865933	1780.3945
500415	Lrrc69	5	28133068	28317943	939.257598
29224	LOC108348130	11	33845463	33847793	1780.427301
683077	Pja1	X	69213645	69218556	2687.945768
292130	Afap1l2	1	277730760	277827269	277.73076
29731	Kcna3	2	209766512	209769711	492.529586
170898	Tmlhe	20	237506	284943	2562.763673
100910806	Trim15	20	2194709	2201668	2564.720876
363275	Eif4e2	9	94307852	94336831	1606.167922
309586	Trim26	20	2201683	2224463	2564.72785
298317	Ube2a	X	123486989	123497726	2742.219112
316317	Imp4	9	37769959	37775154	1549.630029
298757	Atl2	6	2568990	2610437	1087.400739
304282	Baiap2l1	12	12227010	12321172	1849.272691
170946	Marf1	10	908806	953474	1634.864173
100125378	Nudcd3	14	86326421	86333424	2090.12283
317418	NEWGENE_1562416	X	20144432	20232639	2638.876555
108348124	NEWGENE_1562416	X	20144432	20232639	2638.876555
63880	Dnajc3	15	104186792	104226329	2223.476647
379044	NEWGENE_735020	3	10036461	10036841	559.23466
108348071	NEWGENE_735020	3	10036461	10036841	559.23466
115768	Zfp37	5	77941148	77945016	989.065678
25679	Itpr3	20	5646097	5711702	2568.172264
24399	Glud1	16	10662021	10695557	2241.198115
116675	Pgap2	1	167309051	167334741	167.309051
24192	Akr1b1	4	61706864	61720956	788.605055
688913	Dcun1d2	16	81587446	81614553	2312.12354
103694000	Dcun1d2	16	81587446	81614553	2312.12354
363213	Ccdc115	9	37775311	37779967	1549.635381
25518	Ppial4d	14	86673775	86677443	2090.470184
25468	Kcna2	2	209838869	209852471	492.601943
292640	Vta1	1	8830411	8878244	8.830411
311860	LOC100909750	3	10041826	10144388	559.240025
100909750	LOC100909750	3	10041826	10144388	559.240025
688841	Fam155b	X	69580015	69605032	2688.312138
308875	Rhog	1	167335248	167347671	167.335248
100910054	Nkrf	X	123502096	123515720	2742.234219
311144	Itga4	3	66193059	66263960	615.391258
310463	Plch1	2	154256380	154418920	437.019454
613226	Slc6a17	2	210249663	210299770	493.012737
83572	Pafah1b1	10	61456145	61577412	1695.411512
301346	Sema4c	9	43129415	43139870	1554.989485
684972	Fam25a	16	10702263	10706073	2241.238357
685900	Enthd1	7	121669373	121783435	1354.492489
85493	Abcf1	20	3309899	3322825	2565.836066
361221	NEWGENE_1309551	17	15405860	15429322	2336.610744
108348063	NEWGENE_1309551	17	15405860	15429322	2336.610744
501181	Efhd1	9	94362299	94408885	1606.222369
691335	Sept6	X	123524950	123662350	2742.257073
290880	Adprhl1	16	81616604	81632030	2312.152698
361180	Grtp1	16	81665540	81688148	2312.201634
408030	Olr1868	20	1322453	1323419	2563.84862
304078	Cbr3	11	33909439	33917674	1780.491277
301510	Rufy4	9	81402124	81421990	1593.262194
304914	Rabgap1l	13	78011047	78609045	1967.773498
24988	RT1-M2	20	1337149	1339488	2563.863316
317420	Wnk3	X	20316893	20454357	2639.049016
116647	Nlgn1	2	111057291	111793326	393.820365
361805	Uqcc2	20	5712203	5723902	2568.23837
292244	Mrpl18	1	48033768	48038726	48.033768
361774	Fam160b1	1	278198179	278221686	278.198179
302424	Eda	X	69730242	70220329	2688.462365
360464	Parn	10	1308414	1461269	1635.263781
25272	Mapk10	14	8080275	8368254	2011.876684
688862	Ip6k3	20	5733482	5754773	2568.259649
365900	Alx3	2	210381829	210386928	493.144903
364206	Plek	14	100151210	100217913	2103.947619
689425	Clpsl2	20	5791449	5794344	2568.317616
367699	Sowahd	X	123662477	123664107	2742.3946
364208	Cnrip1	14	100217289	100247235	2104.013698
366017	Exosc2	3	10151284	10161989	559.349483
25680	Clps	20	5803383	5806097	2568.32955
361618	Stim1	1	167373678	167533420	167.373678
100912416	Tcaf2	4	71206876	71229575	798.105067
25347	LOC103694404	X	123705235	123708211	2742.437358
103690821	LOC103694404	X	123705235	123708211	2742.437358
103692785	LOC103694404	X	123705235	123708211	2742.437358
103692831	LOC103694404	X	123705235	123708211	2742.437358
103693375	LOC103694404	X	123705235	123708211	2742.437358
103694169	LOC103694404	X	123705235	123708211	2742.437358
103694404	LOC103694404	X	123705235	123708211	2742.437358
81709	Msh2	6	11215963	11274932	1096.047712
294303	Lhfpl5	20	5815837	5826137	2568.342004
498006	Ccdc103	10	90984227	90987823	1724.939594
361811	Srpk1	20	5831119	5865854	2568.357286
94341	Kcnj13	9	94487224	94495333	1606.347294
81656	Dpyd	2	221823687	222694627	504.586761
100362458	AABR07068272.1	9	94425252	94550431	1606.285322
498587	Ldb3	16	10878334	10941501	2241.414428
313449	Upf3b	X	123713339	123731385	2742.445462
298091	Slc31a2	5	78120607	78131114	989.245137
79250	Aco2	7	123102468	123145635	1355.925584
501125	Fam178b	9	43179795	43251400	1555.039865
303375	Rad51d	10	70227163	70241254	1704.18253
29385	Cxcr2	9	81427730	81434102	1593.2878
309646	Slc26a8	20	5881462	5931648	2568.407629
287741	FAM187A	10	90988732	90990203	1724.944099
362294	Ube3c	4	2505909	2606655	729.4041
65045	Ppp1r10	20	3329677	3344286	2565.855844
298342	Nkap	X	123751089	123770595	2742.483212
302426	Otud6a	X	70256737	70257609	2688.98886
302425	Awat2	X	70224654	70270693	2688.956777
29458	Neurod1	3	66414308	66417741	615.612507
103690027	Aspn	17	15495790	15519282	2336.700674
60332	Akap14	X	123773430	123788898	2742.505553
679342	LOC679342	17	15429708	15603199	2336.634592
304284	Bri3	12	12322243	12330939	1849.367924
24387	Gfap	10	90990762	90999506	1724.946129
108348095	Ogn	17	15447716	15467359	2336.6526
108348144	LOC108348144	X	123803103	123806777	2742.535226
83717	Omd	17	15475710	15484269	2336.680594
103690116	Omd	17	15475710	15484269	2336.680594
100361383	LOC100910978	17	15533972	15566332	2336.738856
54258	Cxcr1	9	81466332	81469274	1593.326402
307449	Mcc	1	12006660	12128845	12.00666
314964	Phf20l1	7	107406962	107442513	1340.230078
81649	Mapk14	20	5933303	5995137	2568.45947
171577	Epcam	6	11281964	11298216	1096.113713
304077	Dop1b	11	33925498	34027435	1780.507336
83584	LOC103689977	2	230186198	230198555	512.949272
103689977	LOC103689977	2	230186198	230198555	512.949272
294932	Spata16	2	112281376	112659927	395.04445
363283	Cops8	9	97772184	97782067	1609.632254
108348079	Rnf113a1	X	123806918	123808049	2742.539041
295462	Mcub	2	230199343	230273709	512.962417
310689	Lrrc71	2	187102833	187113752	469.865907
501507	LOC108348152	X	123821637	123823056	2742.55376
108348152	LOC108348152	X	123821637	123823056	2742.55376
94194	Cox5b	9	43259709	43262040	1555.119779
686032	Smlr1	1	20856187	20877716	20.856187
313451	LOC103689929	X	123851845	123857609	2742.583968
297911	Otud6b	5	28333019	28349927	939.457549
688699	Prdm12	3	10181924	10196626	559.380123
361478	Pnldc1	1	48039909	48058400	48.039909
685579	Rrm1	1	167538263	167562688	167.538263
497978	Dgke	10	76386471	76407989	1710.341838
100190895	Rhox3	X	123862563	123867149	2742.594686
360254	Brca2	12	504007	544748	1837.549688
29513	Mapk13	20	6018374	6027473	2568.544541
294281	Slc39a7	20	3819414	3822778	2566.345581
680315	Fsip2	3	70285219	70356568	619.483418
287521	Mnt	10	61685241	61700491	1695.640608
303376	Fndc8	10	70242874	70250934	1704.198241
303372	Nle1	10	70250959	70259553	1704.206326
304709	Bfar	10	1464765	1497653	1635.420132
503423	Rhox8	X	123976734	123980357	2742.708857
58845	Igbp1	X	70322755	70345005	2689.054878
299053	Brms1l	6	76675437	76753950	1161.507186
363439	Rhox2	X	123887988	123993542	2742.620111
298353	Rhox2	X	123887988	123993542	2742.620111
25334	Bhlha15	12	12403385	12407561	1849.449066
316333	Actr1b	9	43267057	43276685	1555.127127
304285	Tecpr1	12	12374790	12402552	1849.420471
24631	Rhox5	X	123912361	123916988	2742.644484
361799	Dxo	20	4517307	4519389	2567.043474
114553	Ncf1	12	25497104	25506300	1862.542785
100364002	LOC100364002	X	123999683	124002073	2742.731806
192223	Opn4	16	10943341	10952549	2241.479435
64119	Kcnk12	6	11373917	11494459	1096.205666
303575	Kif18b	10	91008269	91027738	1724.963636
309647	Brpf3	20	6049286	6086099	2568.575453
64045	Glrx	2	2605996	2615944	285.36907
301511	Arpc2	9	81518176	81548871	1593.378246
78957	Shank1	1	100297152	100344377	100.297152
494321	Fam115e	4	72010579	72023952	798.90877
408031	Olr1730	20	1647441	1648449	2564.173608
294187	Olr1730	20	1647441	1648449	2564.173608
499630	RGD1565059	2	154486012	154508877	437.249086
294260	Skiv2l	20	4519474	4530126	2567.045641
367930	Rbmx2	X	135550834	135558440	2754.282957
502710	AABR07059168.2	4	6083736	6292516	732.981927
362106	Fubp3	3	10221395	10269693	559.419594
361812	Pnpla1	20	6102277	6143707	2568.628444
361921	Ect2	2	112769385	112831476	395.532459
59312	Shank3	7	130474279	130534679	1363.297395
304074	Morc3	11	34051993	34094698	1780.633831
302817	Enox2	X	135918929	136303249	2754.651052
362490	Pip4p2	5	28395296	28442924	939.519826
303443	Stxbp4	10	78009338	78168609	1711.964705
690300	Cox11	10	78111050	78174584	1712.066417
103693419	Cox11	10	78111050	78174584	1712.066417
25328	Lamp1	16	81689335	81714419	2312.225429
678749	Dgat2l6	X	70354360	70377825	2689.086483
294307	Kctd20	20	6205903	6219936	2568.73207
89806	Tie1	5	137294544	137321121	1048.419074
311236	Lrrc4c	3	85421426	86819375	634.619625
679520	Awat1	X	70408064	70414368	2689.140187
361813	Stk38	20	6224296	6257604	2568.750463
25304	Comp	16	20798437	20807070	2251.334531
289809	Pno1	14	100364190	100372760	2104.160599
295461	Sec24b	2	230287296	230356919	513.05037
498418	Wdr92	14	100373129	100394145	2104.169538
361801	Rxrb	20	3823042	3829140	2566.349209
362178	Cstf3	3	94530586	94607588	643.728785
29748	Ppp3r1	14	100311173	100360879	2104.107582
305851	Supt16h	15	28575480	28611946	2147.865335
302819	Arhgap36	X	136460215	136495646	2755.192338
304917	Serpinc1	13	78805347	78833192	1968.567798
103690064	LOC103690064	18	35850132	35876585	2447.898795
66012	Gucy1a2	8	408001	899974	1378.960419
294230	Mrps18b	20	3344870	3350927	2565.871037
303304	Sgsm2	10	61703839	61745097	1695.659206
361814	Srsf3	20	6288267	6298213	2568.814434
308901	Trim21	1	167686173	167708714	167.686173
303373	Unc45b	10	70262361	70290445	1704.217728
302826	Frmd7	X	138098185	138148967	2756.830308
309928	Mctp1	2	3400977	4088989	286.164051
59299	Trdn	1	25403390	25839345	25.40339
304714	Rrn3	10	3170742	3214655	1637.126109
301674	Fbxo11	6	11662356	11686682	1096.494105
100360342	Msh6	6	11644578	11662499	1096.476327
309651	Ppil1	20	6515638	6864571	2569.041805
406018	Olr1734	20	1736377	1737362	2564.262544
361807	Lemd2	20	6545083	6556350	2569.07125
108348120	Lemd2	20	6545083	6556350	2569.07125
294190	Olr1735	20	1749716	1750642	2564.275883
304286	Lmtk2	12	12409876	12546111	1849.455557
289094	Hmcn1	13	67799791	68360664	1957.562242
64018	Slc33a1	2	154520087	154542919	437.283161
24954	Insr	12	1680957	1816414	1838.726638
303377	Slfn5	10	70298519	70312070	1704.253886
305156	Arhgap24	14	8383214	8600512	2012.179623
367944	Zic3	X	140878216	140888795	2759.610339
501996	Il25	15	33596301	33599685	2152.886156
293922	Aff2	X	153539668	154051181	2772.271791
103690302	Aff2	X	153539668	154051181	2772.271791
311952	Galnt11	4	6297258	6330765	733.195449
304050	Fam3b	11	37922292	37993207	1784.50413
405203	Olr1736	20	1764794	1765833	2564.290961
294257	Cfb	20	4536212	4542073	2567.062379
170944	Dkc1	X	155844857	155862475	2774.57698
288611	AABR07035946.1	12	28381982	29268073	1865.427663
24231	C2	20	4542340	4561152	2567.068507
295293	Pear1	2	187114217	187133993	469.877291
25698	Ass1	3	10327414	10375826	559.525613
294930	Nceh1	2	112868707	112934953	395.631781
362182	Rcn1	3	95406284	95418679	644.604483
316620	Mlph	9	98073038	98108433	1609.933108
294258	Nelfe	20	4530342	4536209	2567.056509
84019	Nae1	19	653510	680378	2500.904102
294311	RGD735065	20	6869767	6905194	2569.395934
688746	Hdhd3	5	78358203	78361647	989.482733
338443	Gpbar1	9	81559605	81560594	1593.419675
405349	Olr1737	20	1781320	1782246	2564.307487
63843	P2ry4	X	70426951	70428364	2689.159074
295088	Gmps	2	154555871	154590662	437.318945
690758	Vom2r22	8	4320382	4376288	1382.8728
361181	Cul4a	16	81719028	81756654	2312.255122
286984	Vom2r18	8	4320230	4337887	1382.872648
304918	Zbtb37	13	78836587	78852182	1968.599038
294312	Pi16	20	6923489	6932786	2569.449656
290214	Cmtm5	15	33600102	33602834	2152.889957
406039	Olr1738	20	1787174	1788324	2564.313341
294186	Olr1738	20	1787174	1788324	2564.313341
404641	Mas1l	1	48069194	48070536	48.069194
24826	Tg	7	107467260	107652899	1340.290376
171107	Arr3	X	70438617	70452067	2689.17074
405202	Olr1739	20	1809078	1810116	2564.335245
294313	Mtch1	20	6937347	6961162	2569.463514
303378	Slfn13	10	70326157	70342492	1704.281524
498079	Cd96	11	57108956	57183270	1803.690794
310306	Usp13	2	119197239	119317500	401.960313
317425	Phf8	X	21063562	21168750	2639.795685
307615	Terb1	19	682065	736315	2500.932657
29477	Mapt	10	92288910	92386517	1726.244277
81681	Lss	20	12842884	12870497	2575.369051
85257	Cnga3	9	43807677	43854396	1555.667747
288622	Zbed5	12	30308469	30314519	1867.35415
294343	Zfp280b	20	13567803	13581164	2576.09397
316516	Tmbim1	9	81569289	81586553	1593.429359
100911516	LOC100911516	9	101106892	101107575	1612.966962
29318	Ddt	20	13827132	13831588	2576.353299
684558	Upf1	16	20824864	20845243	2251.360958
301512	Aamp	9	81560842	81566642	1593.420912
684189	Trim68	1	167835647	167849834	167.835647
100188944	Pnkd	9	81566074	81634534	1593.426144
100910798	LOC100910798	8	4405227	4419384	1382.957645
289810	C1d	14	100415668	100427260	2104.212077
316643	LOC100911516	9	101388151	101388833	1613.248221
24747	RT1-M3-1	20	1814661	1818800	2564.340828
94165	Cabin1	20	13836030	13963003	2576.362197
304919	Dars2	13	78857638	78885464	1968.620089
338477	Sla	7	107584118	107634335	1340.407234
25374	Alad	5	78368867	78379346	989.493397
313128	Casp8ap2	5	47853818	47891668	958.978348
302438	Magebl1	X	60939260	60942845	2679.671383
25503	Ocm2	12	12624723	12634472	1849.670404
304201	Evi5l	12	2587891	2626310	1839.633572
299104	Fkbp3	6	86810809	86822094	1171.642558
311329	Dnajc17	3	110980074	111013589	660.178273
192254	Grasp	7	142869752	142878347	1375.692868
362356	Cul1	4	77211692	77280250	804.109883
29381	Acvr1b	7	142817157	142860572	1375.640273
25223	Tspy1	Y	151937	155263	2778.854081
294335	Susd2	20	13965121	13972547	2576.491288
291624	Lars	18	36524007	36579403	2448.57267
499968	Galntl5	4	6333050	6449949	733.231241
304721	Pdxdc1	10	3232794	3321412	1637.188161
29353	Phkg1	12	30450316	30464352	1867.495997
25313	LOC103691699	2	235049335	235177275	517.812409
360768	Ccz1b	12	12638864	12662371	1849.684545
361789	Atat1	20	3351303	3364565	2565.87747
116568	Ggt1	20	14019723	14025068	2576.54589
302434	MGC114483	X	61027368	61029298	2679.759491
100365744	Lrrc75b	20	14050465	14060264	2576.576632
362576	RGD1305347	5	137356801	137360580	1048.481331
302422	Pdzd11	X	70458603	70461635	2689.190726
687711	Snrpd3	20	14080565	14095181	2576.606732
303518	Smarce1	10	87116827	87137965	1721.072194
687713	Gucd1	20	14095914	14103993	2576.622081
103694540	LOC103694540	Y	182690	223588	2778.884834
290270	Mphosph8	15	36918843	36946708	2156.208698
316687	Gin1	9	111199141	111220693	1623.059211
309724	Tmem26	20	21642484	21689553	2584.168651
317271	Mageb4	X	61103011	61151601	2679.835134
84384	Timm10b	1	170471238	170474113	170.471238
365823	Fstl5	2	174542667	175233457	457.305741
286910	Smim3	18	55744810	55771730	2467.793473
690115	Dnhd1	1	170471272	170565063	170.471272
25150	Fyn	20	44436403	44630317	2606.96257
59109	Ntrk1	2	187143568	187160373	469.906642
306808	Ippk	17	15604145	15643489	2336.809029
317270	Mageb18	X	61229831	61232085	2679.961954
289150	Cenpl	13	78886163	78901420	1968.648614
60391	Nrxn1	6	13886740	15191660	1098.718489
66018	Pdgfd	8	4440876	4669014	1382.993294
83689	Cd164	20	46250363	46261994	2608.77653
689296	Mis18bp1	6	86879719	86924146	1171.711468
25292	NEWGENE_2134	1	80606638	80609921	80.606638
108348160	NEWGENE_2134	1	80606638	80609921	80.606638
294601	Slf1	2	4095129	4195810	286.858203
502596	Lrit3	2	235213027	235232530	517.976101
294515	Foxo3	20	46428124	46519144	2608.954291
292188	Rnf217	1	28301922	28390837	28.301922
363781	Plcxd2	11	57207656	57260568	1803.789494
691918	LOC691918	3	112371677	112377706	661.569876
360800	Sumf2	12	30464676	30491102	1867.510357
84393	Kif4a	X	70461718	70561189	2689.193841
361182	Pcid2	16	81756971	81783047	2312.293065
81655	Dync1li2	19	740028	762897	2500.99062
309871	Prdm1	20	49464919	49556518	2611.991086
303601	Cyb561	10	94136993	94147621	1728.09236
294279	Col11a2	20	3830164	3859018	2566.356331
296733	Chpf2	4	7108462	7113919	734.006653
501194	Ppip5k2	9	111220858	111286185	1623.080928
25221	Sry	Y	327166	329299	2779.02931
304920	Klhl20	13	78912361	78957212	1968.674812
83471	Prep	20	50172618	50269992	2612.698785
303380	Slfn2	10	70370300	70376331	1704.325667
100909830	LOC100909830	18	78584312	78607983	2490.632975
103689922	LOC103689922	4	82170387	82173207	809.068578
310869	Rrh	2	235237414	235249575	518.000488
294603	RGD1560883	2	4195917	4754318	286.958991
641520	Popdc3	20	50394650	50422560	2612.920817
408248	Psma3l	6	93423002	93444240	1178.254751
29670	Psma3l	6	93423002	93444240	1178.254751
79240	Nr4a1	7	142905758	142920216	1375.728874
292756	Pak4	1	85162452	85201757	85.162452
290658	Cers1	16	20845576	20860789	2251.38167
306351	Gdf1	16	20845576	20860767	2251.38167
317268	Arx	X	62363757	62376143	2681.09588
287522	Smg6	10	61772449	62007030	1695.727816
24366	Fgb	2	182027115	182038178	464.790189
302421	Gdpd2	X	70563570	70572295	2689.295693
108348080	Ebna1bp2	5	137458691	137463255	1048.583221
65153	Ncs1	3	10553589	10602672	559.751788
303306	Srr	10	61756138	61772293	1695.711505
54257	Grik2	20	53789760	54517709	2616.315927
100360406	Tsr1	10	61746059	61757518	1695.701426
81774	Rps11	1	101116635	101118825	101.116635
363229	Slc39a10	9	60021534	60070552	1571.881604
294196	Olr1742	20	1837976	1839015	2564.364143
313262	Pappa1	5	80920568	81150940	992.045098
499709	Gar1	2	235250453	235257731	518.013527
291377	Rttn	18	86071662	86247486	2498.120325
679739	LOC679739	1	31264755	31273159	31.264755
100912599	LOC679739	1	31264755	31273159	31.264755
300240	Atg101	7	142929400	142938554	1375.752516
60663	Insrr	2	187162017	187181395	469.925091
100911668	LOC100911668	4	82200145	82209933	809.098336
100912608	LOC100911668	4	82200145	82209933	809.098336
308911	Rrp8	1	170574349	170579616	170.574349
294197	Olr1743	20	1845209	1846151	2564.371376
497994	Krt222	10	87142116	87153982	1721.097483
293353	Olr206	2	4800361	4801312	287.563435
305164	Wdfy3	14	9141512	9381870	2012.937921
81536	Sgpp1	6	98675326	98695988	1183.507075
288620	Cct6a	12	30491416	30501860	1867.537097
306608	Proz	16	81784348	81797815	2312.320442
498012	Ace3	10	94192556	94206535	1728.147923
309591	Trim39	20	2500689	2514546	2565.026856
85241	Pola1	X	62382608	62698830	2681.114731
304244	Fry	12	5573729	5822874	1842.61941
685244	Iqsec2	X	22212132	22294402	2640.944255
24310	Ace	10	94170766	94187822	1728.126133
310856	Ppa2	2	238529074	238606905	521.292148
311959	Abcf2	4	7122890	7135669	734.021081
501195	RGD1562136	9	111327402	111347430	1623.187472
292755	Nccrp1	1	85213652	85217258	85.213652
103692129	LOC100912608	4	82285528	82295470	809.183719
103691134	Flt3lg	1	101124479	101131413	101.124479
94167	Prdx6	13	79077033	79088127	1968.839484
294198	Olr1744	20	1861272	1862249	2564.387439
405392	Olr205	2	4820016	4820980	287.58309
317646	Rpl13a	1	101120325	101123402	101.120325
114247	Slfn4	10	70411738	70435156	1704.367105
309613	Zbtb12	20	4572100	4574956	2567.098267
84014	Ralbp1	9	113579107	113598480	1625.439177
287675	Krt24	10	87189934	87195075	1721.145301
315318	Krt80	7	142994119	143016040	1375.817235
171455	LOC103689971	17	34665872	34842266	2355.870756
310688	Sh2d2a	2	187218851	187225002	469.981925
60376	Plrg1	2	182040318	182056673	464.803392
65154	Wisp1	7	107695215	107723772	1340.518331
294978	RGD1307100	2	123555673	123766676	406.318747
117045	Eif4e	2	243820661	243852631	526.583735
